sm__ops_path_tensor_op_imma_src_int8_sparsity_off.max.peak_sustained_elapsed.per_second,"4,594,907,925,071.63"
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.max.per_second,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.min,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.min.peak_sustained,"4,096"
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.min.peak_sustained_elapsed.per_second,"4,594,907,925,071.63"
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.min.per_second,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.sum,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.sum.peak_sustained,"606,208"
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.sum.peak_sustained_elapsed.per_second,"680,046,372,910,600.62"
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_off.sum.per_second,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.avg,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.avg.peak_sustained,"7,281.78"
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.avg.peak_sustained_elapsed.per_second,"8,168,725,200,127.33"
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.avg.per_second,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.max,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.max.peak_sustained,"7,281.78"
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.max.peak_sustained_elapsed.per_second,"8,168,725,200,127.33"
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.max.per_second,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.min,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.min.peak_sustained,"7,281.78"
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.min.peak_sustained_elapsed.per_second,"8,168,725,200,127.33"
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.min.per_second,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.sum,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.sum.peak_sustained,"1,077,703.11"
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.sum.peak_sustained_elapsed.per_second,"1,208,971,329,618,845.25"
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_op_imma_src_int8_sparsity_on.sum.per_second,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.avg,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.avg.peak_sustained,"8,192"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.avg.peak_sustained_elapsed.per_second,"9,189,815,850,143.25"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.avg.per_second,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.max,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.max.peak_sustained,"8,192"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.max.peak_sustained_elapsed.per_second,"9,189,815,850,143.25"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.max.per_second,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.min,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.min.peak_sustained,"8,192"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.min.peak_sustained_elapsed.per_second,"9,189,815,850,143.25"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.min.per_second,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.sum,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.sum.peak_sustained,"1,212,416"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.sum.peak_sustained_elapsed.per_second,"1,360,092,745,821,201.25"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_off.sum.per_second,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.avg,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.avg.peak_sustained,"16,384"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.avg.peak_sustained_elapsed.per_second,"18,379,631,700,286.50"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.avg.per_second,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.max,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.max.peak_sustained,"16,384"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.max.peak_sustained_elapsed.per_second,"18,379,631,700,286.50"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.max.per_second,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.min,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.min.peak_sustained,"16,384"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.min.peak_sustained_elapsed.per_second,"18,379,631,700,286.50"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.min.per_second,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.sum,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.sum.peak_sustained,"2,424,832"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.sum.peak_sustained_elapsed.per_second,"2,720,185,491,642,402.50"
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_bf16_dst_fp32_sparsity_on.sum.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.avg,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.avg.peak_sustained,"8,192"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.avg.peak_sustained_elapsed.per_second,"9,189,815,850,143.25"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.avg.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.max,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.max.peak_sustained,"8,192"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.max.peak_sustained_elapsed.per_second,"9,189,815,850,143.25"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.max.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.min,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.min.peak_sustained,"8,192"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.min.peak_sustained_elapsed.per_second,"9,189,815,850,143.25"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.min.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.sum,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.sum.peak_sustained,"1,212,416"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.sum.peak_sustained_elapsed.per_second,"1,360,092,745,821,201.25"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_off.sum.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.avg,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.avg.peak_sustained,"16,384"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.avg.peak_sustained_elapsed.per_second,"18,379,631,700,286.50"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.avg.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.max,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.max.peak_sustained,"16,384"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.max.peak_sustained_elapsed.per_second,"18,379,631,700,286.50"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.max.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.min,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.min.peak_sustained,"16,384"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.min.peak_sustained_elapsed.per_second,"18,379,631,700,286.50"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.min.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.sum,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.sum.peak_sustained,"2,424,832"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.sum.peak_sustained_elapsed.per_second,"2,720,185,491,642,402.50"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp16_sparsity_on.sum.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.avg,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.avg.peak_sustained,"8,192"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.avg.peak_sustained_elapsed.per_second,"9,189,815,850,143.25"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.avg.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.max,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.max.peak_sustained,"8,192"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.max.peak_sustained_elapsed.per_second,"9,189,815,850,143.25"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.max.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.min,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.min.peak_sustained,"8,192"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.min.peak_sustained_elapsed.per_second,"9,189,815,850,143.25"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.min.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.sum,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.sum.peak_sustained,"1,212,416"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.sum.peak_sustained_elapsed.per_second,"1,360,092,745,821,201.25"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_off.sum.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.avg,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.avg.peak_sustained,"16,384"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.avg.peak_sustained_elapsed.per_second,"18,379,631,700,286.50"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.avg.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.max,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.max.peak_sustained,"16,384"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.max.peak_sustained_elapsed.per_second,"18,379,631,700,286.50"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.max.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.min,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.min.peak_sustained,"16,384"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.min.peak_sustained_elapsed.per_second,"18,379,631,700,286.50"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.min.per_second,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.sum,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.sum.peak_sustained,"2,424,832"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.sum.peak_sustained_elapsed.per_second,"2,720,185,491,642,402.50"
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_fp16_dst_fp32_sparsity_on.sum.per_second,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.avg,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.avg.peak_sustained,"4,096"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.avg.peak_sustained_elapsed.per_second,"4,594,907,925,071.63"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.avg.per_second,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.max,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.max.peak_sustained,"4,096"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.max.peak_sustained_elapsed.per_second,"4,594,907,925,071.63"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.max.per_second,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.min,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.min.peak_sustained,"4,096"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.min.peak_sustained_elapsed.per_second,"4,594,907,925,071.63"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.min.per_second,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.sum,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.sum.peak_sustained,"606,208"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.sum.peak_sustained_elapsed.per_second,"680,046,372,910,600.62"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_off.sum.per_second,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.avg,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.avg.peak_sustained,"8,192"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.avg.peak_sustained_elapsed.per_second,"9,189,815,850,143.25"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.avg.per_second,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.max,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.max.peak_sustained,"8,192"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.max.peak_sustained_elapsed.per_second,"9,189,815,850,143.25"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.max.per_second,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.min,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.min.peak_sustained,"8,192"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.min.peak_sustained_elapsed.per_second,"9,189,815,850,143.25"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.min.per_second,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.sum,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.sum.peak_sustained,"1,212,416"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.sum.peak_sustained_elapsed.per_second,"1,360,092,745,821,201.25"
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_op_utchmma_src_tf32_dst_fp32_sparsity_on.sum.per_second,0
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.avg,0
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.avg.peak_sustained,"16,384"
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.avg.peak_sustained_elapsed.per_second,"18,379,631,700,286.50"
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.avg.per_second,0
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.max,0
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.max.peak_sustained,"16,384"
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.max.peak_sustained_elapsed.per_second,"18,379,631,700,286.50"
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.max.per_second,0
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.min,0
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.min.peak_sustained,"16,384"
sm__ops_path_tensor_op_utcimma_src_int8_sparsity_off.min.peak_sustained_elapsed.per_second,"18,379,631,700,286.50"
