#,Address,Source,Scoreboard Dependencies,Live Registers,Warp Stall Sampling (All Samples),Instruction Category,Instructions Executed,Avg. Predicated-On Threads Executed,Address Space,Access Operation,Access Size,L1 Wavefronts Shared Excessive,L2 Theoretical Sectors Global Excessive,Register Dependencies,Predicate Dependencies,Uniform Register Dependencies,Uniform Predicate Dependencies
,,cutlass3x_sm100_bstensorop_s256x128x64gemm_block_scaled_ue4m3xf4_ue4m3xf4_f32_f16_f16_256x128x256_0_tnn_align32_o_vs16_2sm_bias_f16_relu
2626,00007ffb 7b537910,"      ULOP3.LUT UR35, UR35, 0xffffff00, URZ, 0xc0, !UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2627,00007ffb 7b537920,"      ULOP3.LUT UR20, UR20, 0x1, UR37, 0xf8, !UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2628,00007ffb 7b537930,"      UIADD3 UR35, UPT, UPT, UR55, UR35, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2629,00007ffb 7b537940,"      UMOV UR69, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2630,00007ffb 7b537950,"      BRA.U !UP2, 0x7ffb7b537c80",0,6,,Control,,,,,,,,,,,
2631,00007ffb 7b537960,"      UMOV UR15, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2632,00007ffb 7b537970,"      UMOV UR14, UR52",0,6,,Uniform Datapath,,,,,,,,,,,
2633,00007ffb 7b537980,"      ULEA UR68, UR14, UR31, 0x3",0,7,,Uniform Datapath,,,,,,,,,,,
2634,00007ffb 7b537990,"@P6   MOV R4, 0xe000",0,7,,Movement,,,,,,,,,,,
2635,00007ffb 7b5379a0,@!P1  BRA 0x7ffb7b540a00,0,7,,Control,,,,,,,,,,,
2636,00007ffb 7b5379b0,"@P6   SYNCS.ARRIVE.TRANS64 RZ, [UR68], R4",0,7,,Load/Store,,,,,,,,,,,
2637,00007ffb 7b5379c0,"      UIADD3 UR52, UPT, UPT, UR14, 0x1, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2638,00007ffb 7b5379d0,"      BSSY.RECONVERGENT B0, 0x7ffb7b537c30",0,6,,Control,,,,,,,,,,,
2639,00007ffb 7b5379e0,"      ELECT P0, URZ, PT",0,6,,Control,,,,,,,,,,,
2640,00007ffb 7b5379f0,"      UISETP.NE.AND UP0, UPT, UR52, 0x6, UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2641,00007ffb 7b537a00,"      USEL UR9, URZ, 0x1, UP0",0,6,,Uniform Datapath,,,,,,,,,,,
2642,00007ffb 7b537a10,"      USEL UR52, UR52, URZ, UP0",0,6,,Uniform Datapath,,,,,,,,,,,
2643,00007ffb 7b537a20,"      ULEA UR8, UR52, UR31, 0x3",0,6,,Uniform Datapath,,,,,,,,,,,
2644,00007ffb 7b537a30,"      LOP3.LUT R10, R10, UR9, RZ, 0x3c, !PT",0,6,,Integer,,,,,,,,,,,
2645,00007ffb 7b537a40,"      SHF.L.U32 R0, R10, 0x1f, RZ",0,7,,Integer,,,,,,,,,,,
2646,00007ffb 7b537a50,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P1, [UR8+0x30], R0",0,7,,Load/Store,,,,,,,,,,,
2647,00007ffb 7b537a60,@!P0  BRA 0x7ffb7b537c20,0,6,,Control,,,,,,,,,,,
2648,00007ffb 7b537a70,"      USHF.L.U32 UR26, UR15, 0x8, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2649,00007ffb 7b537a80,"      ULEA UR32, UR14, UR49, 0xe",0,6,,Uniform Datapath,,,,,,,,,,,
2650,00007ffb 7b537a90,"      ULEA UR24, UR14, UR47, 0xd",0,6,,Uniform Datapath,,,,,,,,,,,
2651,00007ffb 7b537aa0,"      ULEA UR16, UR14, UR46, 0xb",0,6,,Uniform Datapath,,,,,,,,,,,
2652,00007ffb 7b537ab0,"      ULEA UR8, UR14, UR44, 0xb",0,6,,Uniform Datapath,,,,,,,,,,,
2653,00007ffb 7b537ac0,"      ULOP3.LUT UR33, UR68, 0xfefffff8, URZ, 0xc0, !UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2654,00007ffb 7b537ad0,"      ULOP3.LUT UR34, UR26, UR50, URZ, 0xfc, !UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2655,00007ffb 7b537ae0,"      UIADD3 UR32, UPT, UPT, UR31, 0x8800, UR32",0,6,,Uniform Datapath,,,,,,,,,,,
2656,00007ffb 7b537af0,"      ULOP3.LUT UR26, UR26, UR48, URZ, 0xfc, !UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2657,00007ffb 7b537b00,"      UIADD3 UR24, UPT, UPT, UR31, 0x20800, UR24",0,6,,Uniform Datapath,,,,,,,,,,,
2658,00007ffb 7b537b10,"      ULEA UR19, UR15, UR45, 0x2",0,6,,Uniform Datapath,,,,,,,,,,,
2659,00007ffb 7b537b20,"      UIADD3 UR16, UPT, UPT, UR31, 0x2c800, UR16",0,6,,Uniform Datapath,,,,,,,,,,,
2660,00007ffb 7b537b30,"      ULEA UR11, UR15, UR39, 0x2",0,6,,Uniform Datapath,,,,,,,,,,,
2661,00007ffb 7b537b40,"      UIADD3 UR8, UPT, UPT, UR31, 0x2f800, UR8",0,6,,Uniform Datapath,,,,,,,,,,,
2662,00007ffb 7b537b50,"      UMOV UR70, 0x0",0,6,,Uniform Datapath,,,,,,,,,,,
2663,00007ffb 7b537b60,"      UMOV UR71, 0x10000000",0,6,,Uniform Datapath,,,,,,,,,,,
2664,00007ffb 7b537b70,"      UMOV UR28, UR36",0,6,,Uniform Datapath,,,,,,,,,,,
2665,00007ffb 7b537b80,"      UMOV UR25, UR33",0,6,,Uniform Datapath,,,,,,,,,,,
2666,00007ffb 7b537b90,"      UMOV UR21, UR36",0,6,,Uniform Datapath,,,,,,,,,,,
2667,00007ffb 7b537ba0,"      UMOV UR17, UR33",0,6,,Uniform Datapath,,,,,,,,,,,
2668,00007ffb 7b537bb0,"      UTMALDG.3D.MULTICAST.2CTA desc[UR70], [UR32], [UR66], UR23",0,6,,Tensor Memory Access,,,,,,,,,,,
2669,00007ffb 7b537bc0,"      UMOV UR13, UR36",0,6,,Uniform Datapath,,,,,,,,,,,
2670,00007ffb 7b537bd0,"      UMOV UR9, UR33",0,6,,Uniform Datapath,,,,,,,,,,,
2671,00007ffb 7b537be0,"      UTMALDG.3D.MULTICAST.2CTA desc[UR70], [UR24], [UR64], UR22",0,6,,Tensor Memory Access,,,,,,,,,,,
2672,00007ffb 7b537bf0,"      UTMALDG.4D.MULTICAST.2CTA desc[UR70], [UR16], [UR62], UR23",0,6,,Tensor Memory Access,,,,,,,,,,,
2673,00007ffb 7b537c00,"      UTMALDG.4D.MULTICAST.2CTA desc[UR70], [UR8], [UR56], UR7",0,6,,Tensor Memory Access,,,,,,,,,,,
2674,00007ffb 7b537c10,      NOP,0,6,,Miscellaneous,,,,,,,,,,,
2675,00007ffb 7b537c20,      BSYNC.RECONVERGENT B0,0,6,,Control,,,,,,,,,,,
2676,00007ffb 7b537c30,"      UIADD3 UR15, UPT, UPT, UR15, 0x1, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2677,00007ffb 7b537c40,"      UMOV UR14, UR52",0,6,,Uniform Datapath,,,,,,,,,,,
2678,00007ffb 7b537c50,"      UMOV UR69, UR59",0,6,,Uniform Datapath,,,,,,,,,,,
2679,00007ffb 7b537c60,"      UISETP.NE.AND UP0, UPT, UR15, UR59, UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2680,00007ffb 7b537c70,"      BRA.U UP0, 0x7ffb7b537980",0,6,,Control,,,,,,,,,,,
2681,00007ffb 7b537c80,"      PLOP3.LUT P0, PT, PT, PT, UP6, 0x80, 0x8",0,6,,Predicate,,,,,,,,,,,
2682,00007ffb 7b537c90,"      ULEA UR8, UR52, UR31, 0x3",0,6,,Uniform Datapath,,,,,,,,,,,
2683,00007ffb 7b537ca0,"      SHF.L.U32 R0, R10, 0x1f, RZ",0,7,,Integer,,,,,,,,,,,
2684,00007ffb 7b537cb0,"@!P0  SYNCS.ARRIVE.TRANS64.A1T0 RZ, [UR31+0xa8], RZ",0,7,,Load/Store,,,,,,,,,,,
2685,00007ffb 7b537cc0,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P1, [UR8+0x30], R0",0,7,,Load/Store,,,,,,,,,,,
2686,00007ffb 7b537cd0,"      BRA.U !UP1, 0x7ffb7b538050",0,6,,Control,,,,,,,,,,,
2687,00007ffb 7b537ce0,"      UIADD3 UR15, UPT, UPT, UR61, UR69, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2688,00007ffb 7b537cf0,"      UMOV UR68, UR52",0,6,,Uniform Datapath,,,,,,,,,,,
2689,00007ffb 7b537d00,"      ULEA UR14, UR68, UR31, 0x3",0,7,,Uniform Datapath,,,,,,,,,,,
2690,00007ffb 7b537d10,"@P6   MOV R4, 0xe000",0,7,,Movement,,,,,,,,,,,
2691,00007ffb 7b537d20,@!P1  BRA 0x7ffb7b540a70,0,7,,Control,,,,,,,,,,,
2692,00007ffb 7b537d30,"@P6   SYNCS.ARRIVE.TRANS64 RZ, [UR14], R4",0,7,,Load/Store,,,,,,,,,,,
2693,00007ffb 7b537d40,"      UIADD3 UR52, UPT, UPT, UR68, 0x1, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2694,00007ffb 7b537d50,"      BSSY.RECONVERGENT B0, 0x7ffb7b538010",0,6,,Control,,,,,,,,,,,
2695,00007ffb 7b537d60,"      ELECT P0, URZ, PT",0,6,,Control,,,,,,,,,,,
2696,00007ffb 7b537d70,"      UISETP.NE.AND UP0, UPT, UR52, 0x6, UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2697,00007ffb 7b537d80,"      USEL UR9, URZ, 0x1, UP0",0,6,,Uniform Datapath,,,,,,,,,,,
2698,00007ffb 7b537d90,"      USEL UR52, UR52, URZ, UP0",0,6,,Uniform Datapath,,,,,,,,,,,
2699,00007ffb 7b537da0,"      ULEA UR8, UR52, UR31, 0x3",0,6,,Uniform Datapath,,,,,,,,,,,
2700,00007ffb 7b537db0,"      LOP3.LUT R10, R10, UR9, RZ, 0x3c, !PT",0,6,,Integer,,,,,,,,,,,
2701,00007ffb 7b537dc0,"      SHF.L.U32 R0, R10, 0x1f, RZ",0,7,,Integer,,,,,,,,,,,
2702,00007ffb 7b537dd0,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P1, [UR8+0x30], R0",0,7,,Load/Store,,,,,,,,,,,
2703,00007ffb 7b537de0,@!P0  BRA 0x7ffb7b538000,0,6,,Control,,,,,,,,,,,
2704,00007ffb 7b537df0,"      USHF.L.U32 UR11, UR68, 0xf, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2705,00007ffb 7b537e00,"      USHF.L.U32 UR9, UR68, 0xe, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2706,00007ffb 7b537e10,"      USHF.R.S32.HI UR32, URZ, 0x1f, UR11",0,6,,Uniform Datapath,,,,,,,,,,,
2707,00007ffb 7b537e20,"      USHF.R.S32.HI UR24, URZ, 0x1f, UR9",0,6,,Uniform Datapath,,,,,,,,,,,
2708,00007ffb 7b537e30,"      USHF.R.U64 UR32, UR11, 0x1, UR32",0,6,,Uniform Datapath,,,,,,,,,,,
2709,00007ffb 7b537e40,"      USHF.R.U64 UR24, UR9, 0x1, UR24",0,6,,Uniform Datapath,,,,,,,,,,,
2710,00007ffb 7b537e50,"      USHF.L.U32 UR26, UR69, 0x8, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2711,00007ffb 7b537e60,"      UIADD3 UR32, UPT, UPT, UR31, UR49, UR32",0,6,,Uniform Datapath,,,,,,,,,,,
2712,00007ffb 7b537e70,"      UIADD3 UR24, UPT, UPT, UR31, UR47, UR24",0,6,,Uniform Datapath,,,,,,,,,,,
2713,00007ffb 7b537e80,"      ULEA UR16, UR68, UR46, 0xb",0,6,,Uniform Datapath,,,,,,,,,,,
2714,00007ffb 7b537e90,"      ULEA UR8, UR68, UR44, 0xb",0,6,,Uniform Datapath,,,,,,,,,,,
2715,00007ffb 7b537ea0,"      ULOP3.LUT UR33, UR14, 0xfefffff8, URZ, 0xc0, !UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2716,00007ffb 7b537eb0,"      ULOP3.LUT UR34, UR26, UR50, URZ, 0xfc, !UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2717,00007ffb 7b537ec0,"      UIADD3 UR32, UPT, UPT, UR32, 0x8800, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2718,00007ffb 7b537ed0,"      ULOP3.LUT UR26, UR26, UR48, URZ, 0xfc, !UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2719,00007ffb 7b537ee0,"      UIADD3 UR24, UPT, UPT, UR24, 0x20800, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2720,00007ffb 7b537ef0,"      ULEA UR19, UR69, UR45, 0x2",0,6,,Uniform Datapath,,,,,,,,,,,
2721,00007ffb 7b537f00,"      UIADD3 UR16, UPT, UPT, UR31, 0x2c800, UR16",0,6,,Uniform Datapath,,,,,,,,,,,
2722,00007ffb 7b537f10,"      ULEA UR11, UR69, UR39, 0x2",0,6,,Uniform Datapath,,,,,,,,,,,
2723,00007ffb 7b537f20,"      UIADD3 UR8, UPT, UPT, UR31, 0x2f800, UR8",0,6,,Uniform Datapath,,,,,,,,,,,
2724,00007ffb 7b537f30,"      UMOV UR70, 0x0",0,6,,Uniform Datapath,,,,,,,,,,,
2725,00007ffb 7b537f40,"      UMOV UR71, 0x10000000",0,6,,Uniform Datapath,,,,,,,,,,,
2726,00007ffb 7b537f50,"      UMOV UR28, UR36",0,6,,Uniform Datapath,,,,,,,,,,,
2727,00007ffb 7b537f60,"      UMOV UR25, UR33",0,6,,Uniform Datapath,,,,,,,,,,,
2728,00007ffb 7b537f70,"      UTMALDG.3D.MULTICAST.2CTA desc[UR70], [UR32], [UR66], UR4",0,6,,Tensor Memory Access,,,,,,,,,,,
2729,00007ffb 7b537f80,"      UMOV UR21, UR36",0,6,,Uniform Datapath,,,,,,,,,,,
2730,00007ffb 7b537f90,"      UMOV UR17, UR33",0,6,,Uniform Datapath,,,,,,,,,,,
2731,00007ffb 7b537fa0,"      UMOV UR13, UR36",0,6,,Uniform Datapath,,,,,,,,,,,
2732,00007ffb 7b537fb0,"      UMOV UR9, UR33",0,6,,Uniform Datapath,,,,,,,,,,,
2733,00007ffb 7b537fc0,"      UTMALDG.3D.MULTICAST.2CTA desc[UR70], [UR24], [UR64], UR53",0,6,,Tensor Memory Access,,,,,,,,,,,
2734,00007ffb 7b537fd0,"      UTMALDG.4D.MULTICAST.2CTA desc[UR70], [UR16], [UR62], UR4",0,6,,Tensor Memory Access,,,,,,,,,,,
2735,00007ffb 7b537fe0,"      UTMALDG.4D.MULTICAST.2CTA desc[UR70], [UR8], [UR56], UR5",0,6,,Tensor Memory Access,,,,,,,,,,,
2736,00007ffb 7b537ff0,      NOP,0,6,,Miscellaneous,,,,,,,,,,,
2737,00007ffb 7b538000,      BSYNC.RECONVERGENT B0,0,6,,Control,,,,,,,,,,,
2738,00007ffb 7b538010,"      UIADD3 UR69, UPT, UPT, UR69, 0x1, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2739,00007ffb 7b538020,"      UMOV UR68, UR52",0,6,,Uniform Datapath,,,,,,,,,,,
2740,00007ffb 7b538030,"      UISETP.NE.AND UP0, UPT, UR69, UR15, UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2741,00007ffb 7b538040,"      BRA.U UP0, 0x7ffb7b537d00",0,6,,Control,,,,,,,,,,,
2742,00007ffb 7b538050,"      LEA R0, R9, UR31, 0x3",0,7,,Integer,,,,,,,,,,,
2743,00007ffb 7b538060,      NOP,0,7,,Miscellaneous,,,,,,,,,,,
2744,00007ffb 7b538070,"      SHF.L.U32 R4, R8, 0x1f, RZ",0,8,,Integer,,,,,,,,,,,
2745,00007ffb 7b538080,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R0+URZ+0xb0], R4",0,8,,Load/Store,,,,,,,,,,,
2746,00007ffb 7b538090,"      LEA R5, R9, UR31, 0x4",0,9,,Integer,,,,,,,,,,,
2747,00007ffb 7b5380a0,@!P0  BRA 0x7ffb7b540ae0,0,9,,Control,,,,,,,,,,,
2748,00007ffb 7b5380b0,"      LDS.128 R4, [R5+0x120]",0,11,,Load/Store,,,,,,,,,,,
2749,00007ffb 7b5380c0,      MEMBAR.ALL.CTA,0,10,,Load/Store,,,,,,,,,,,
2750,00007ffb 7b5380d0,      FENCE.VIEW.ASYNC.S,0,10,,Load/Store,,,,,,,,,,,
2751,00007ffb 7b5380e0,"      R2UR UR36, R5",0,10,,Uniform Datapath,,,,,,,,,,,
2752,00007ffb 7b5380f0,"      R2UR UR8, R6",0,9,,Uniform Datapath,,,,,,,,,,,
2753,00007ffb 7b538100,"      R2UR UR27, R4",0,8,,Uniform Datapath,,,,,,,,,,,
2754,00007ffb 7b538110,"      IADD3 R0, PT, PT, R0, 0xc0, RZ",0,7,,Integer,,,,,,,,,,,
2755,00007ffb 7b538120,"      ULOP3.LUT UR9, UR36, 0xffff, URZ, 0xc0, !UPT",0,7,,Uniform Datapath,,,,,,,,,,,
2756,00007ffb 7b538130,"      ULOP3.LUT UP0, UR8, UR8, 0x1, URZ, 0xc0, !UPT",0,7,,Uniform Datapath,,,,,,,,,,,
2757,00007ffb 7b538140,"      PRMT R0, RZ, 0x654, R0",0,7,,Movement,,,,,,,,,,,
2758,00007ffb 7b538150,"      USEL UR27, UR27, 0xffffffff, UP0",0,7,,Uniform Datapath,,,,,,,,,,,
2759,00007ffb 7b538160,"      SYNCS.ARRIVE.TRANS64.RED.A1T0 RZ, [R0+URZ], RZ",0,7,,Load/Store,,,,,,,,,,,
2760,00007ffb 7b538170,"      USEL UR9, UR9, 0xffffffff, UP0",0,6,,Uniform Datapath,,,,,,,,,,,
2761,00007ffb 7b538180,"      BRA.U.ANY UP5, 0x7ffb7b540b30",0,6,,Control,,,,,,,,,,,
2762,00007ffb 7b538190,"      BRA.U UP3, 0x7ffb7b538280",0,6,,Control,,,,,,,,,,,
2763,00007ffb 7b5381a0,"      UIMAD.WIDE.U32 UR14, UR27, UR40, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2764,00007ffb 7b5381b0,"      UIMAD.WIDE.U32 UR12, UR9, UR43, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2765,00007ffb 7b5381c0,"      UISETP.NE.AND UP6, UPT, UR6, 0x1, UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2766,00007ffb 7b5381d0,"      UISETP.NE.AND UP0, UPT, UR42, 0x1, UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2767,00007ffb 7b5381e0,"      UMOV UR11, UR15",0,6,,Uniform Datapath,,,,,,,,,,,
2768,00007ffb 7b5381f0,"      UMOV UR12, UR13",0,6,,Uniform Datapath,,,,,,,,,,,
2769,00007ffb 7b538200,"      USHF.R.U32.HI UR11, URZ, UR41, UR11",0,6,,Uniform Datapath,,,,,,,,,,,
2770,00007ffb 7b538210,"      USHF.R.U32.HI UR12, URZ, UR38, UR12",0,6,,Uniform Datapath,,,,,,,,,,,
2771,00007ffb 7b538220,"      USEL UR11, UR27, UR11, !UP6",0,6,,Uniform Datapath,,,,,,,,,,,
2772,00007ffb 7b538230,"      USEL UR12, UR9, UR12, !UP0",0,6,,Uniform Datapath,,,,,,,,,,,
2773,00007ffb 7b538240,"      UIADD3 UR13, UPT, UPT, UR12, -UR11, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2774,00007ffb 7b538250,"      UIADD3 UR11, UPT, UPT, -UR12, UR11, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2775,00007ffb 7b538260,"      UIMAD UR27, UR13, UR6, UR27",0,6,,Uniform Datapath,,,,,,,,,,,
2776,00007ffb 7b538270,"      UIMAD UR9, UR11, UR42, UR9",0,6,,Uniform Datapath,,,,,,,,,,,
2777,00007ffb 7b538280,"      VIADD R9, R9, 0x1",0,6,,Integer,,,,,,,,,,,
2778,00007ffb 7b538290,"      UISETP.NE.AND UP0, UPT, UR8, URZ, UPT",0,6,,Uniform Datapath,,,,,,,,,,,
2779,00007ffb 7b5382a0,"      UIADD3 UR19, UPT, UPT, UR30, UR27, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2780,00007ffb 7b5382b0,"      ISETP.NE.AND P0, PT, R9, 0x2, PT",0,6,,Integer,,,,,,,,,,,
2781,00007ffb 7b5382c0,"      UIADD3 UR12, UPT, UPT, UR29, UR9, URZ",0,6,,Uniform Datapath,,,,,,,,,,,
2782,00007ffb 7b5382d0,"      USHF.R.U32.HI UR36, URZ, 0x10, UR36",0,6,,Uniform Datapath,,,,,,,,,,,
2783,00007ffb 7b5382e0,"      SEL R0, RZ, 0x1, P0",0,7,,Movement,,,,,,,,,,,
2784,00007ffb 7b5382f0,"      UPLOP3.LUT UP6, UPT, UPT, UPT, UPT, 0x80, 0x8",0,7,,Uniform Datapath,,,,,,,,,,,
2785,00007ffb 7b538300,"      SEL R9, R9, RZ, P0",0,7,,Movement,,,,,,,,,,,
2786,00007ffb 7b538310,"      LOP3.LUT R8, R8, R0, RZ, 0x3c, !PT",0,7,,Integer,,,,,,,,,,,
2787,00007ffb 7b538320,"      BRA.U UP0, 0x7ffb7b5377f0",0,6,,Control,,,,,,,,,,,
2788,00007ffb 7b538330,"      UIADD3 UR31, UPT, UPT, UR31, 0x30, URZ",0,2,,Uniform Datapath,,,,,,,,,,,
2789,00007ffb 7b538340,"      SHF.L.U32 R2, R10, 0x1f, RZ",0,3,,Integer,,,,,,,,,,,
2790,00007ffb 7b538350,"      ULEA UR4, UR52, UR31, 0x3",0,3,,Uniform Datapath,,,,,,,,,,,
2791,00007ffb 7b538360,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR4], R2",0,3,,Load/Store,,,,,,,,,,,
2792,00007ffb 7b538370,@!P0  BRA 0x7ffb7b540e80,0,3,,Control,,,,,,,,,,,
2793,00007ffb 7b538380,"      UIADD3 UR5, UPT, UPT, UR52, 0x1, URZ",0,2,,Uniform Datapath,,,,,,,,,,,
2794,00007ffb 7b538390,"      UISETP.NE.AND UP0, UPT, UR5, 0x6, UPT",0,2,,Uniform Datapath,,,,,,,,,,,
2795,00007ffb 7b5383a0,"      USEL UR6, URZ, 0x1, UP0",0,2,,Uniform Datapath,,,,,,,,,,,
2796,00007ffb 7b5383b0,"      USEL UR5, UR5, URZ, UP0",0,2,,Uniform Datapath,,,,,,,,,,,
2797,00007ffb 7b5383c0,"      ULEA UR4, UR5, UR31, 0x3",0,2,,Uniform Datapath,,,,,,,,,,,
2798,00007ffb 7b5383d0,"      LOP3.LUT R3, R10, UR6, RZ, 0x3c, !PT",0,3,,Integer,,,,,,,,,,,
2799,00007ffb 7b5383e0,"      SHF.L.U32 R2, R3, 0x1f, RZ",0,3,,Integer,,,,,,,,,,,
2800,00007ffb 7b5383f0,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR4], R2",0,3,,Load/Store,,,,,,,,,,,
2801,00007ffb 7b538400,@!P0  BRA 0x7ffb7b540ee0,0,3,,Control,,,,,,,,,,,
2802,00007ffb 7b538410,"      UIADD3 UR5, UPT, UPT, UR5, 0x1, URZ",0,2,,Uniform Datapath,,,,,,,,,,,
2803,00007ffb 7b538420,"      UISETP.NE.AND UP0, UPT, UR5, 0x6, UPT",0,2,,Uniform Datapath,,,,,,,,,,,
2804,00007ffb 7b538430,"      USEL UR6, URZ, 0x1, UP0",0,2,,Uniform Datapath,,,,,,,,,,,
2805,00007ffb 7b538440,"      USEL UR5, UR5, URZ, UP0",0,2,,Uniform Datapath,,,,,,,,,,,
2806,00007ffb 7b538450,"      ULEA UR4, UR5, UR31, 0x3",0,2,,Uniform Datapath,,,,,,,,,,,
2807,00007ffb 7b538460,"      LOP3.LUT R3, R3, UR6, RZ, 0x3c, !PT",0,2,,Integer,,,,,,,,,,,
2808,00007ffb 7b538470,"      SHF.L.U32 R2, R3, 0x1f, RZ",0,3,,Integer,,,,,,,,,,,
2809,00007ffb 7b538480,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR4], R2",0,3,,Load/Store,,,,,,,,,,,
2810,00007ffb 7b538490,@!P0  BRA 0x7ffb7b540f40,0,3,,Control,,,,,,,,,,,
2811,00007ffb 7b5384a0,"      UIADD3 UR5, UPT, UPT, UR5, 0x1, URZ",0,2,,Uniform Datapath,,,,,,,,,,,
2812,00007ffb 7b5384b0,"      UISETP.NE.AND UP0, UPT, UR5, 0x6, UPT",0,2,,Uniform Datapath,,,,,,,,,,,
2813,00007ffb 7b5384c0,"      USEL UR6, URZ, 0x1, UP0",0,2,,Uniform Datapath,,,,,,,,,,,
2814,00007ffb 7b5384d0,"      USEL UR5, UR5, URZ, UP0",0,2,,Uniform Datapath,,,,,,,,,,,
2815,00007ffb 7b5384e0,"      ULEA UR4, UR5, UR31, 0x3",0,2,,Uniform Datapath,,,,,,,,,,,
2816,00007ffb 7b5384f0,"      LOP3.LUT R3, R3, UR6, RZ, 0x3c, !PT",0,2,,Integer,,,,,,,,,,,
2817,00007ffb 7b538500,"      SHF.L.U32 R2, R3, 0x1f, RZ",0,3,,Integer,,,,,,,,,,,
2818,00007ffb 7b538510,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR4], R2",0,3,,Load/Store,,,,,,,,,,,
2819,00007ffb 7b538520,@!P0  BRA 0x7ffb7b540fa0,0,3,,Control,,,,,,,,,,,
2820,00007ffb 7b538530,"      UIADD3 UR5, UPT, UPT, UR5, 0x1, URZ",0,2,,Uniform Datapath,,,,,,,,,,,
2821,00007ffb 7b538540,"      UISETP.NE.AND UP0, UPT, UR5, 0x6, UPT",0,2,,Uniform Datapath,,,,,,,,,,,
2822,00007ffb 7b538550,"      USEL UR6, URZ, 0x1, UP0",0,2,,Uniform Datapath,,,,,,,,,,,
2823,00007ffb 7b538560,"      USEL UR5, UR5, URZ, UP0",0,2,,Uniform Datapath,,,,,,,,,,,
2824,00007ffb 7b538570,"      ULEA UR4, UR5, UR31, 0x3",0,2,,Uniform Datapath,,,,,,,,,,,
2825,00007ffb 7b538580,"      LOP3.LUT R3, R3, UR6, RZ, 0x3c, !PT",0,2,,Integer,,,,,,,,,,,
2826,00007ffb 7b538590,"      SHF.L.U32 R2, R3, 0x1f, RZ",0,3,,Integer,,,,,,,,,,,
2827,00007ffb 7b5385a0,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR4], R2",0,3,,Load/Store,,,,,,,,,,,
2828,00007ffb 7b5385b0,@!P0  BRA 0x7ffb7b541000,0,3,,Control,,,,,,,,,,,
2829,00007ffb 7b5385c0,"      UIADD3 UR5, UPT, UPT, UR5, 0x1, URZ",0,2,,Uniform Datapath,,,,,,,,,,,
2830,00007ffb 7b5385d0,"      UISETP.NE.AND UP0, UPT, UR5, 0x6, UPT",0,2,,Uniform Datapath,,,,,,,,,,,
2831,00007ffb 7b5385e0,"      USEL UR4, URZ, 0x1, UP0",0,2,,Uniform Datapath,,,,,,,,,,,
2832,00007ffb 7b5385f0,"      USEL UR5, UR5, URZ, UP0",0,2,,Uniform Datapath,,,,,,,,,,,
2833,00007ffb 7b538600,"      ULEA UR5, UR5, UR31, 0x3",0,2,,Uniform Datapath,,,,,,,,,,,
2834,00007ffb 7b538610,"      LOP3.LUT R2, R3, UR4, RZ, 0x3c, !PT",0,3,,Integer,,,,,,,,,,,
